LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE,,
24.8101561,120.906352,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,29,Hsinchu City
24.9034187,121.0099438,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.9034187,121.0099438,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8959841,121.010821,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu County
24.8959841,121.010821,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu County
24.793566,120.9175068,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,46,Hsinchu City
24.8885634,121.0619936,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8249477,120.9196016,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City
24.046963,120.3875399,2019,2019/9/11,Sacred Ibis,Threskiornis aethiopicus,5,Changhua County
25.1132329,121.4902563,2019,2019/9/12,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
24.0119141,120.3552105,2019,2019/9/12,Sacred Ibis,Threskiornis aethiopicus,20,Changhua County
25.1672977,121.4168127,2019,2019/9/12,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
23.2743881,120.3131504,2019,2019/9/12,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
25.08236,121.19792,2019,2019/9/13,Sacred Ibis,Threskiornis aethiopicus,13,Taoyuan City
25.0868038,121.1748433,2019,2019/9/13,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City
25.1672977,121.4168127,2019,2019/9/13,Sacred Ibis,Threskiornis aethiopicus,50,New Taipei City
24.0447009,120.3945338,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,11,Changhua County
24.0483191,120.3949578,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,2,Changhua County
24.7000049,121.8119591,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,12,Yilan County
24.723575,121.8023042,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.7150047,121.8292594,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.8376938,120.9258324,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
25.08236,121.19792,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.08236,121.19792,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
24.306672,120.5486333,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,23,Taichung City
25.1672977,121.4168127,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,14,New Taipei City
25.08236,121.19792,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,15,Taoyuan City
22.8356006,120.2126515,2019,2019/9/14,Sacred Ibis,Threskiornis aethiopicus,2,Kaohsiung City
24.306672,120.5486333,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,3,Taichung City
25.08236,121.19792,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
24.9735514,121.4232481,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
25.1005259,121.219865,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City
24.0485411,120.3956535,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,10,Changhua County
25.1005259,121.219865,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan City
24.8249477,120.9196016,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,7,Hsinchu City
25.08236,121.19792,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
24.8110443,120.910635,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,15,Hsinchu City
24.8220041,121.7999431,2019,2019/9/15,Sacred Ibis,Threskiornis aethiopicus,10,Yilan County
25.08236,121.19792,2019,2019/9/16,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
24.0274795,120.378643,2019,2019/9/16,Sacred Ibis,Threskiornis aethiopicus,6,Changhua County
23.2358648,120.1103818,2019,2019/9/16,Sacred Ibis,Threskiornis aethiopicus,11,Tainan City
23.2358648,120.1103818,2019,2019/9/16,Sacred Ibis,Threskiornis aethiopicus,11,Tainan City
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,13,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,18,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,8,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,5,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,10,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,7,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,2,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,8,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,6,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,5,Pingtung County
25.08236,121.19792,2019,2019/9/17,Sacred Ibis,Threskiornis aethiopicus,21,Taoyuan City
25.1662742,121.4170203,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,12,New Taipei City
24.6599371,121.8184608,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
25.1293557,121.4884579,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
22.4390356,120.4893994,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
22.4390356,120.4893994,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,1,Pingtung County
24.7238375,121.8161899,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.7238375,121.8161899,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
24.7658599,121.8110001,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.8110443,120.910635,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
24.8249477,120.9196016,2019,2019/9/18,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
25.08236,121.19792,2019,2019/9/19,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
25.08236,121.19792,2019,2019/9/19,Sacred Ibis,Threskiornis aethiopicus,9,Taoyuan City
24.836469,121.811353,2019,2019/9/19,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
25.1520346,121.449019,2019,2019/9/19,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei City
24.7658599,121.8110001,2019,2019/9/19,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
25.08236,121.19792,2019,2019/9/19,Sacred Ibis,Threskiornis aethiopicus,40,Taoyuan City
24.836469,121.811353,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.81403,121.80388,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.81403,121.80388,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.836469,121.811353,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
23.505107,120.244291,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,30,Chiayi County
24.81403,121.80388,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.836469,121.811353,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.81403,121.80388,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.836469,121.811353,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
25.0763985,121.2034936,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,9,Taoyuan City
24.81403,121.80388,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.836469,121.811353,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.836469,121.811353,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.81403,121.80388,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.81403,121.80388,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.836469,121.811353,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
24.7152971,121.8051839,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,Yilan County
25.1762696,121.4654915,2019,2019/9/20,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei City
24.957638,121.536791,2019,2019/9/22,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
24.81403,121.80388,2019,2019/9/22,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
25.1182626,121.470058,2019,2019/9/22,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
24.306672,120.5486333,2019,2019/9/22,Sacred Ibis,Threskiornis aethiopicus,9,Taichung City
24.1828956,120.4908201,2019,2019/9/22,Sacred Ibis,Threskiornis aethiopicus,3,Changhua County
25.0385785,121.4910784,2019,2019/9/22,Sacred Ibis,Threskiornis aethiopicus,43,Taipei City
24.7152971,121.8051839,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,4,Yilan County
25.08236,121.19792,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
25.0897876,121.2549466,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.0897876,121.2549466,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan City
25.0806044,121.2612407,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.0806044,121.2612407,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan City
25.08236,121.19792,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
25.08236,121.19792,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
25.0992447,121.4618206,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei City
24.6599371,121.8184608,2019,2019/9/23,Sacred Ibis,Threskiornis aethiopicus,4,Yilan County
25.1293557,121.4884579,2019,2019/9/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0996435,121.463964,2019,2019/9/24,Sacred Ibis,Threskiornis aethiopicus,7,New Taipei City
24.836469,121.811353,2019,2019/9/24,Sacred Ibis,Threskiornis aethiopicus,2,Yilan County
24.9890007,121.5358013,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.1174232,121.4646868,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
24.836469,121.811353,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,5,Yilan County
23.23365,120.1248,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.23365,120.1248,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
23.23365,120.1248,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
24.1567688,120.4640202,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,14,Changhua County
25.0385785,121.4910784,2019,2019/9/25,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City
24.0119141,120.3552105,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,8,Changhua County
25.0868038,121.1748433,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,30,Taoyuan City
25.0319264,121.2626343,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,18,Taoyuan City
25.0319264,121.2626343,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,18,Taoyuan City
25.0319264,121.2626343,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,18,Taoyuan City
24.0119141,120.3552105,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,8,Changhua County
25.0877379,121.2746734,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
24.8959841,121.010821,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu County
24.9034187,121.0099438,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8885634,121.0619936,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8924606,120.9705796,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu County
24.8924606,120.9705796,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu County
24.895727,121.0297,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8927917,120.9937996,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8924606,120.9705796,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,24,Hsinchu County
24.8924606,120.9705796,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,24,Hsinchu County
24.895351,121.0761698,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.9322539,121.0366586,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.9322539,121.0366586,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8906993,121.0153806,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.895727,121.0297,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.8885634,121.0619936,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.895351,121.0761698,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.929039,120.989557,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu County
24.929039,120.989557,2019,2019/9/26,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu County
25.1182626,121.470058,2019,2019/9/27,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City
24.6599371,121.8184608,2019,2019/9/27,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
24.7150047,121.8292594,2019,2019/9/27,Sacred Ibis,Threskiornis aethiopicus,1,Yilan County
25.0861382,121.2001929,2019,2019/9/27,Sacred Ibis,Threskiornis aethiopicus,13,Taoyuan City
25.1182626,121.470058,2019,2019/9/27,Sacred Ibis,Threskiornis aethiopicus,35,Taipei City
24.9368021,121.0081172,2019,2019/9/27,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
24.9368021,121.0081172,2019,2019/9/27,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu County
25.0385785,121.4910784,2019,2019/9/28,Sacred Ibis,Threskiornis aethiopicus,12,Taipei City
25.1293557,121.4884579,2019,2019/9/28,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
25.119181,121.471507,2019,2019/9/28,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
24.8249477,120.9196016,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,31,Hsinchu City
25.0385785,121.4910784,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,56,Taipei City
25.193561,121.41969,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
24.0485411,120.3956535,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,21,Changhua County
25.0656791,121.1741536,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
25.0672406,121.1683188,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
25.0672406,121.1683188,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan City
25.08236,121.19792,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan City
25.08236,121.19792,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,11,Taoyuan City
25.1003657,121.4570117,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei City
25.026077,121.524155,2019,2019/9/29,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
24.8249477,120.9196016,2019,2019/9/30,Sacred Ibis,Threskiornis aethiopicus,6,Hsinchu City
24.306672,120.5486333,2019,2019/9/30,Sacred Ibis,Threskiornis aethiopicus,60,Taichung City
24.7150047,121.8292594,2019,2019/9/30,Sacred Ibis,Threskiornis aethiopicus,6,Yilan County
25.0672406,121.1683188,2019,2019/9/30,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan City
24.96575,121.27216,2019,2019/9/30,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan City
24.96575,121.27216,2019,2019/9/30,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan City
