WGS84Lati,WGS84Long,year,CommonName,Date,數量(隻),記錄方式
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/4/19,1,目視
24.9988,121.337,2012,桃園市 龜山區,2012/4/19,10~19,聽音
24.2463,120.7919,2012,台中市 新社區,2012/4/20,1,目視
24.9841,121.353,2012,桃園市 龜山區,2012/4/22,1,目視
24.9841,121.353,2012,桃園市 龜山區,2012/4/22,6,目視
24.9841,121.353,2012,桃園市 龜山區,2012/4/22,1,目視
24.9841,121.353,2012,桃園市 龜山區,2012/4/22,1,目視
24.9841,121.353,2012,桃園市 龜山區,2012/4/22,>50,聽音
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/4/22,2,目視
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/4/22,1,目視
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/4/22,1,聽音
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/4/22,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,3,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,3,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,1,聽音
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,3,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/4/25,2,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,23,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,10~19,聽音
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/4/28,1,目視
24.9822,121.3578,2012,桃園市 龜山區,2012/4/30,1,目視
24.2406,120.81,2012,台中市 新社區,2012/5/4,4,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/7,1,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/7,1,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/7,1,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/7,3,聽音
25.0405,121.3986,2012,新北市 新莊區,2012/5/9,1,聽音
24.2769,120.7962,2012,台中市 石岡區,2012/5/11,3,聽音
25.168,121.4175,2012,新北市 八里區,2012/5/12,1,目視
25.168,121.4175,2012,新北市 八里區,2012/5/12,1,目視
25.168,121.4175,2012,新北市 八里區,2012/5/12,8,目視
25.168,121.4175,2012,新北市 八里區,2012/5/12,10,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/13,1,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/13,5,聽音
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/13,2,聽音
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,3,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/5/16,5,聽音
25.1354,121.4341,2012,新北市 八里區,2012/5/18,2,目視
25.1354,121.4341,2012,新北市 八里區,2012/5/18,4,目視
25.1354,121.4341,2012,新北市 八里區,2012/5/18,2,目視
24.2406,120.81,2012,台中市 新社區,2012/5/18,1,聽音
25.1326,121.4032,2012,新北市 八里區,2012/5/19,1,目視
25.1236,121.3908,2012,新北市 八里區,2012/5/19,3,目視
24.0031,120.4763,2012,彰化縣 埔鹽鄉,2012/5/23,1,目視
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/5/25,1,目視
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/5/25,1,聽音
23.907,120.5283,2012,彰化縣 田尾鄉,2012/5/27,10~19,聽音
23.907,120.5283,2012,彰化縣 田尾鄉,2012/5/27,4,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/5/27,7,目視
23.907,120.5283,2012,彰化縣 田尾鄉,2012/5/27,2,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/29,1,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/5/29,3,聽音
24.9647,121.4467,2012,新北市 土城區,2012/5/30,1,目視
24.2406,120.81,2012,台中市 新社區,2012/6/8,5,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,3,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,3,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,3,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,4,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,6,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,16,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,3,目視
25.168,121.4175,2012,新北市 八里區,2012/6/9,2,目視
25.1681,121.4164,2012,新北市 八里區,2012/6/9,2,目視
25.1681,121.4164,2012,新北市 八里區,2012/6/9,7,目視
25.1681,121.4164,2012,新北市 八里區,2012/6/9,2,目視
25.1672,121.4161,2012,新北市 八里區,2012/6/9,18,目視
25.1672,121.4161,2012,新北市 八里區,2012/6/9,6,目視
25.1672,121.4161,2012,新北市 八里區,2012/6/9,6,目視
25.1679,121.4168,2012,新北市 八里區,2012/6/9,6,目視
25.1679,121.4168,2012,新北市 八里區,2012/6/9,2,目視
25.1679,121.4168,2012,新北市 八里區,2012/6/9,7,目視
25.1679,121.4168,2012,新北市 八里區,2012/6/9,10~19,聽音
24.9647,121.4467,2012,新北市 土城區,2012/6/11,1,目視
24.9647,121.4467,2012,新北市 土城區,2012/6/11,1,聽音
25.0914,121.4927,2012,新北市 蘆洲區,2012/6/13,1,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/6/13,3,聽音
25.0914,121.4927,2012,新北市 蘆洲區,2012/6/13,5,聽音
25.0914,121.4927,2012,新北市 蘆洲區,2012/6/13,3,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/6/13,5,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/6/13,1,聽音
24.2405,120.8099,2012,台中市 新社區,2012/6/17,5,目視
24.2079,120.8006,2012,台中市 新社區,2012/6/17,1,聽音
24.9988,121.337,2012,桃園市 龜山區,2012/6/20,3,目視
24.9988,121.337,2012,桃園市 龜山區,2012/6/20,10~19,聽音
24.9626,121.3651,2012,新北市 鶯歌區,2012/6/22,1,聽音
24.9626,121.3651,2012,新北市 鶯歌區,2012/6/22,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/6/22,6,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/6/22,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/6/27,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/6/27,1,聽音
24.9919,121.4148,2012,新北市 樹林區,2012/6/27,4,目視
24.9919,121.4148,2012,新北市 樹林區,2012/6/27,3,聽音
25.0543,121.31,2012,桃園市 蘆竹區,2012/6/27,1,目視
25.0543,121.31,2012,桃園市 蘆竹區,2012/6/27,2,聽音
25.0543,121.31,2012,桃園市 蘆竹區,2012/6/27,1,目視
25.0543,121.31,2012,桃園市 蘆竹區,2012/6/27,1,目視
25.0543,121.31,2012,桃園市 蘆竹區,2012/6/27,5,聽音
25.0005,121.4,2012,桃園市 龜山區,2012/6/29,6,目視
25.0005,121.4,2012,桃園市 龜山區,2012/6/29,2,目視
25.0005,121.4,2012,桃園市 龜山區,2012/6/29,10~19,聽音
25.0047,121.206,2012,桃園市 龜山區,2012/6/29,2,目視
25.0047,121.206,2012,桃園市 龜山區,2012/6/29,6,目視
25.0047,121.206,2012,桃園市 龜山區,2012/6/29,10~19,聽音
23.8907,120.5336,2012,彰化縣 田尾鄉,2012/6/29,2,目視
25.0143,121.4365,2012,新北市 新莊區,2012/7/3,4,目視
25.0143,121.4365,2012,新北市 新莊區,2012/7/3,1,目視
25.0143,121.4365,2012,新北市 新莊區,2012/7/3,5,聽音
25.0143,121.4365,2012,新北市 新莊區,2012/7/3,1,目視
25.0143,121.4365,2012,新北市 新莊區,2012/7/3,2,目視
25.0913,121.4875,2012,新北市 蘆洲區,2012/7/3,2,目視
25.0913,121.4875,2012,新北市 蘆洲區,2012/7/3,1,目視
25.0913,121.4875,2012,新北市 蘆洲區,2012/7/3,1,目視
24.9952,121.411,2012,新北市 樹林區,2012/7/4,2,目視
24.9952,121.411,2012,新北市 樹林區,2012/7/4,3,聽音
24.9995,121.4002,2012,新北市 樹林區,2012/7/4,5,目視
24.9995,121.4002,2012,新北市 樹林區,2012/7/4,1,目視
24.9995,121.4002,2012,新北市 樹林區,2012/7/4,6,聽音
25.0146,121.4034,2012,新北市 新莊區,2012/7/4,2,目視
25.0146,121.4034,2012,新北市 新莊區,2012/7/4,5,聽音
24.9647,121.4467,2012,新北市 土城區,2012/7/5,2,聽音
24.9647,121.4467,2012,新北市 土城區,2012/7/5,1,目視
24.984,121.3538,2012,桃園市 龜山區,2012/7/7,1,目視
24.984,121.3538,2012,桃園市 龜山區,2012/7/7,5,目視
24.9843,121.3536,2012,桃園市 龜山區,2012/7/7,16,目視
24.9843,121.3536,2012,桃園市 龜山區,2012/7/7,3,目視
24.9843,121.3536,2012,桃園市 龜山區,2012/7/7,5,聽音
25.0943,121.4857,2012,新北市 蘆洲區,2012/7/8,4,目視
25.0943,121.4857,2012,新北市 蘆洲區,2012/7/8,6,目視
25.0928,121.4858,2012,新北市 蘆洲區,2012/7/8,2,聽音
25.0014,121.3288,2012,桃園市 桃園區,2012/7/8,3,聽音
25.0049,121.3486,2012,桃園市 龜山區,2012/7/8,2,目視
25.0064,121.3518,2012,桃園市 龜山區,2012/7/8,3,聽音
25.0634,121.442,2012,新北市 新莊區,2012/7/10,6,目視
25.0403,121.3992,2012,新北市 新莊區,2012/7/13,1,目視
25.0403,121.3992,2012,新北市 新莊區,2012/7/13,2,目視
25.0795,121.3554,2012,新北市 林口區,2012/7/13,1,目視
24.9803,121.3462,2012,桃園市 龜山區,2012/7/14,12,目視
24.9803,121.3462,2012,桃園市 龜山區,2012/7/14,3,目視
25.168,121.4175,2012,新北市 八里區,2012/7/14,45,目視
25.168,121.4175,2012,新北市 八里區,2012/7/14,51,目視
25.168,121.4175,2012,新北市 八里區,2012/7/14,1,目視
25.168,121.4175,2012,新北市 八里區,2012/7/14,7,目視
25.168,121.4175,2012,新北市 八里區,2012/7/14,1,目視
25.168,121.4175,2012,新北市 八里區,2012/7/14,9,目視
25.1681,121.4164,2012,新北市 八里區,2012/7/14,8,目視
25.1681,121.4164,2012,新北市 八里區,2012/7/14,9,目視
25.1681,121.4164,2012,新北市 八里區,2012/7/14,1,目視
25.1672,121.4161,2012,新北市 八里區,2012/7/14,35,目視
25.1672,121.4161,2012,新北市 八里區,2012/7/14,20,目視
25.1679,121.4168,2012,新北市 八里區,2012/7/14,18,目視
25.1679,121.4168,2012,新北市 八里區,2012/7/14,27,目視
25.1679,121.4168,2012,新北市 八里區,2012/7/14,1,目視
24.9821,121.3745,2012,桃園市 龜山區,2012/7/15,1,目視
24.9821,121.3745,2012,桃園市 龜山區,2012/7/15,3,聽音
24.9916,121.3697,2012,桃園市 龜山區,2012/7/15,5,聽音
25.0053,121.3558,2012,桃園市 龜山區,2012/7/15,2,聽音
25.0053,121.3558,2012,桃園市 龜山區,2012/7/15,1,聽音
23.8548,120.5324,2012,彰化縣 溪州鄉,2012/7/16,1,目視
23.8548,120.5324,2012,彰化縣 溪州鄉,2012/7/16,1,聽音
23.8809,120.5302,2012,彰化縣 北斗鎮,2012/7/18,3,目視
23.8809,120.5302,2012,彰化縣 北斗鎮,2012/7/18,4,聽音
23.8839,120.5278,2012,彰化縣 田尾鄉,2012/7/18,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/7/19,4,目視
25.0006,121.3448,2012,桃園市 龜山區,2012/7/20,1,目視
25.0006,121.3448,2012,桃園市 龜山區,2012/7/20,1,目視
25.0006,121.3448,2012,桃園市 龜山區,2012/7/20,6,聽音
24.9987,121.3397,2012,桃園市 龜山區,2012/7/20,1,目視
24.2406,120.81,2012,台中市 新社區,2012/7/20,2,聽音
24.2406,120.81,2012,台中市 新社區,2012/7/20,2,目視
24.264,120.8139,2012,台中市 石岡區,2012/7/20,1,聽音
24.264,120.8139,2012,台中市 石岡區,2012/7/20,3,目視
24.264,120.8139,2012,台中市 石岡區,2012/7/20,1,目視
24.264,120.8139,2012,台中市 石岡區,2012/7/20,1,目視
24.9968,121.3476,2012,桃園市 龜山區,2012/7/20,2,目視
22.7388,120.6274,2012,屏東縣 高樹鄉,2012/7/20,20~29,聽音
22.7388,120.6274,2012,屏東縣 高樹鄉,2012/7/20,2,目視
22.7373,120.6254,2012,屏東縣 高樹鄉,2012/7/20,9,目視
22.7373,120.6254,2012,屏東縣 高樹鄉,2012/7/20,5,聽音
22.7448,120.6221,2012,屏東縣 高樹鄉,2012/7/20,3,聽音
22.7427,120.6209,2012,屏東縣 高樹鄉,2012/7/20,2,聽音
22.7409,120.6253,2012,屏東縣 高樹鄉,2012/7/20,5,聽音
23.8735,120.5128,2012,彰化縣 北斗鎮,2012/7/22,2,聽音
23.8905,120.5011,2012,彰化縣 北斗鎮,2012/7/22,1,聽音
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/7/22,2,目視
23.7099,120.2834,2012,雲林縣 褒忠鄉,2012/7/22,2,聽音
24.9836,121.3654,2012,桃園市 龜山區,2012/7/23,3,目視
24.9836,121.3654,2012,桃園市 龜山區,2012/7/23,2,目視
24.9836,121.3654,2012,桃園市 龜山區,2012/7/23,4,聽音
25.0132,121.4065,2012,新北市 樹林區,2012/7/24,3,聽音
25.0132,121.4065,2012,新北市 樹林區,2012/7/24,1,目視
25.0132,121.4065,2012,新北市 樹林區,2012/7/24,1,目視
25.0083,121.4142,2012,新北市 樹林區,2012/7/24,2,目視
25.0129,121.3934,2012,新北市 樹林區,2012/7/24,1,目視
24.9841,121.353,2012,桃園市 龜山區,2012/7/24,13,目視
25.0048,121.3372,2012,桃園市 桃園區,2012/7/24,2,目視
23.9036,120.5278,2012,彰化縣 田尾鄉,2012/7/24,36,目視
23.9036,120.5278,2012,彰化縣 田尾鄉,2012/7/24,10~19,聽音
23.9036,120.5278,2012,彰化縣 田尾鄉,2012/7/24,2,目視
23.9036,120.5278,2012,彰化縣 田尾鄉,2012/7/24,11,目視
24.9519,121.3542,2012,新北市 鶯歌區,2012/7/25,1,目視
24.9612,121.3562,2012,新北市 鶯歌區,2012/7/25,1,目視
24.9612,121.3562,2012,新北市 鶯歌區,2012/7/25,1,目視
24.9653,121.3757,2012,新北市 鶯歌區,2012/7/25,3,目視
24.9653,121.3757,2012,新北市 鶯歌區,2012/7/25,5,聽音
24.9656,121.367,2012,新北市 鶯歌區,2012/7/25,2,聽音
24.9656,121.367,2012,新北市 鶯歌區,2012/7/25,2,聽音
24.9656,121.367,2012,新北市 鶯歌區,2012/7/25,1,目視
24.1977,120.5902,2012,台中市 沙鹿區,2012/7/25,30~39,聽音
24.9927,121.3793,2012,桃園市 龜山區,2012/7/26,3,目視
23.8907,120.5336,2012,彰化縣 田尾鄉,2012/7/26,2,目視
23.8907,120.5336,2012,彰化縣 田尾鄉,2012/7/26,1,聽音
23.9113,120.5367,2012,彰化縣 永靖鄉,2012/7/26,1,目視
23.9113,120.5367,2012,彰化縣 永靖鄉,2012/7/26,2,聽音
23.9151,120.5341,2012,彰化縣 永靖鄉,2012/7/26,1,目視
23.9151,120.5341,2012,彰化縣 永靖鄉,2012/7/26,3,聽音
23.9193,120.5339,2012,彰化縣 永靖鄉,2012/7/26,2,聽音
23.9155,120.5296,2012,彰化縣 永靖鄉,2012/7/26,3,聽音
23.9067,120.519,2012,彰化縣 田尾鄉,2012/7/26,3,目視
23.9067,120.519,2012,彰化縣 田尾鄉,2012/7/26,4,聽音
23.9113,120.5367,2012,彰化縣 永靖鄉,2012/7/26,1,目視
23.9113,120.5367,2012,彰化縣 永靖鄉,2012/7/26,2,聽音
23.9067,120.519,2012,彰化縣 田尾鄉,2012/7/26,3,目視
23.9067,120.519,2012,彰化縣 田尾鄉,2012/7/26,4,聽音
24.9897,121.3493,2012,桃園市 龜山區,2012/7/27,1,聽音
24.989,121.3541,2012,桃園市 龜山區,2012/7/27,10,目視
24.989,121.3541,2012,桃園市 龜山區,2012/7/27,1,目視
24.989,121.3541,2012,桃園市 龜山區,2012/7/27,5,聽音
24.9966,121.3687,2012,桃園市 龜山區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,2,聽音
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/7/27,1,目視
23.9178,120.5441,2012,彰化縣 永靖鄉,2012/7/27,2,聽音
23.9083,120.5433,2012,彰化縣 永靖鄉,2012/7/27,3,目視
23.9083,120.5433,2012,彰化縣 永靖鄉,2012/7/27,2,目視
23.9083,120.5433,2012,彰化縣 永靖鄉,2012/7/27,3,聽音
24.9587,121.3502,2012,新北市 鶯歌區,2012/7/28,4,目視
24.9587,121.3502,2012,新北市 鶯歌區,2012/7/28,3,聽音
24.9683,121.353,2012,新北市 鶯歌區,2012/7/28,5,目視
24.9711,121.374,2012,新北市 鶯歌區,2012/7/28,10~19,聽音
24.9734,121.3665,2012,新北市 鶯歌區,2012/7/28,4,聽音
23.8927,120.5194,2012,彰化縣 田尾鄉,2012/7/28,1,目視
23.8927,120.5194,2012,彰化縣 田尾鄉,2012/7/28,1,聽音
23.8925,120.5152,2012,彰化縣 田尾鄉,2012/7/28,1,聽音
23.8943,120.5264,2012,彰化縣 田尾鄉,2012/7/28,1,聽音
23.8997,120.5207,2012,彰化縣 田尾鄉,2012/7/28,1,聽音
23.9022,120.5085,2012,彰化縣 田尾鄉,2012/7/28,1,目視
23.9022,120.5085,2012,彰化縣 田尾鄉,2012/7/28,1,聽音
23.8984,120.5043,2012,彰化縣 田尾鄉,2012/7/28,3,聽音
23.8984,120.5043,2012,彰化縣 田尾鄉,2012/7/28,1,目視
23.9022,120.5085,2012,彰化縣 田尾鄉,2012/7/28,1,目視
23.8997,120.5207,2012,彰化縣 田尾鄉,2012/7/28,1,目視
25.0943,121.4857,2012,新北市 蘆洲區,2012/7/29,1,目視
25.0943,121.4857,2012,新北市 蘆洲區,2012/7/29,2,目視
25.0943,121.4857,2012,新北市 蘆洲區,2012/7/29,3,聽音
24.9647,121.4467,2012,新北市 土城區,2012/8/3,2,目視
24.9647,121.4467,2012,新北市 土城區,2012/8/3,2,聽音
25.0914,121.4927,2012,新北市 蘆洲區,2012/8/5,6,目視
25.0914,121.4927,2012,新北市 蘆洲區,2012/8/5,10~19,聽音
25.0913,121.4875,2012,新北市 蘆洲區,2012/8/6,2,聽音
25.0505,121.4411,2012,新北市 新莊區,2012/8/6,4,目視
25.0505,121.4411,2012,新北市 新莊區,2012/8/6,3,聽音
25.0505,121.4411,2012,新北市 新莊區,2012/8/6,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/8/7,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/8/7,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/8/7,1,目視
24.9919,121.4148,2012,新北市 樹林區,2012/8/7,2,目視
24.9919,121.4148,2012,新北市 樹林區,2012/8/7,10~19,聽音
24.9952,121.411,2012,新北市 樹林區,2012/8/7,10~19,聽音
24.9995,121.4002,2012,新北市 樹林區,2012/8/7,2,目視
25.0146,121.4034,2012,新北市 樹林區,2012/8/7,3,聽音
25.0129,121.3934,2012,新北市 樹林區,2012/8/7,1,目視
25.0132,121.4065,2012,新北市 樹林區,2012/8/7,5,聽音
25.0143,121.4365,2012,新北市 新莊區,2012/8/7,3,聽音
25.0928,121.4858,2012,新北市 蘆洲區,2012/8/8,1,聽音
24.9653,121.3757,2012,新北市 鶯歌區,2012/8/10,4,聽音
24.9653,121.3757,2012,新北市 鶯歌區,2012/8/10,2,目視
24.9656,121.367,2012,新北市 鶯歌區,2012/8/10,1,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/8/10,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/8/10,2,目視
24.9626,121.3651,2012,新北市 鶯歌區,2012/8/10,1,目視
24.9581,121.3513,2012,新北市 鶯歌區,2012/8/10,1,目視
24.9581,121.3513,2012,新北市 鶯歌區,2012/8/10,2,聽音
24.9581,121.3513,2012,新北市 鶯歌區,2012/8/10,1,目視
24.9581,121.3513,2012,新北市 鶯歌區,2012/8/10,4,目視
24.984,121.3538,2012,桃園市 龜山區,2012/8/10,2,目視
24.984,121.3538,2012,桃園市 龜山區,2012/8/10,3,目視
24.9843,121.3536,2012,桃園市 龜山區,2012/8/10,1,目視
24.9843,121.3536,2012,桃園市 龜山區,2012/8/10,1,目視
24.9843,121.3536,2012,桃園市 龜山區,2012/8/10,1,目視
24.9843,121.3536,2012,桃園市 龜山區,2012/8/10,3,聽音
24.9821,121.3745,2012,桃園市 龜山區,2012/8/10,2,聽音
24.9821,121.3745,2012,桃園市 龜山區,2012/8/10,3,目視
24.9821,121.3745,2012,桃園市 龜山區,2012/8/10,2,目視
24.9821,121.3745,2012,桃園市 龜山區,2012/8/10,1,目視
24.9916,121.3697,2012,桃園市 龜山區,2012/8/10,1,目視
24.9916,121.3697,2012,桃園市 龜山區,2012/8/10,2,聽音
25.168,121.4175,2012,新北市 八里區,2012/8/11,12,目視
25.168,121.4175,2012,新北市 八里區,2012/8/11,3,目視
25.168,121.4175,2012,新北市 八里區,2012/8/11,33,目視
25.1681,121.4164,2012,新北市 八里區,2012/8/11,10~19,聽音
25.1681,121.4164,2012,新北市 八里區,2012/8/11,1,目視
25.1681,121.4164,2012,新北市 八里區,2012/8/11,3,目視
